Date,Value
2018-04-14,363643.0
2018-04-13,503405.0
2018-04-12,442157.0
2018-04-11,399073.0
2018-04-10,414048.0
2018-04-09,384889.0
2018-04-08,311300.0
2018-04-07,331188.0
2018-04-06,471570.0
2018-04-05,398398.0
2018-04-04,432977.0
2018-04-03,435410.0
2018-04-02,377674.0
2018-04-01,316428.0
2018-03-31,332752.0
2018-03-30,449630.0
2018-03-29,428777.0
2018-03-28,395195.0
2018-03-27,414091.0
2018-03-26,416731.0
2018-03-25,318932.0
2018-03-24,360667.0
2018-03-23,430896.0
2018-03-22,418187.0
2018-03-21,424456.0
2018-03-20,423962.0
2018-03-19,421647.0
2018-03-18,382258.0
2018-03-17,352698.0
2018-03-16,457060.0
2018-03-15,459150.0
2018-03-14,418368.0
2018-03-13,419994.0
2018-03-12,426765.0
2018-03-11,349040.0
2018-03-10,354482.0
2018-03-09,487167.0
2018-03-08,439933.0
2018-03-07,474916.0
2018-03-06,453774.0
2018-03-05,457316.0
2018-03-04,383191.0
2018-03-03,416967.0
2018-03-02,524246.0
2018-03-01,514904.0
2018-02-28,469401.0
2018-02-27,494787.0
2018-02-26,435989.0
2018-02-25,355806.0
2018-02-24,355221.0
2018-02-23,424502.0
2018-02-22,499534.0
2018-02-21,459675.0
2018-02-20,455116.0
2018-02-19,436342.0
2018-02-18,378869.0
2018-02-17,401860.0
2018-02-16,422416.0
2018-02-15,475029.0
2018-02-14,450367.0
2018-02-13,414750.0
2018-02-12,437380.0
2018-02-11,368624.0
2018-02-10,421548.0
2018-02-09,462086.0
2018-02-08,398607.0
2018-02-07,489403.0
2018-02-06,589896.0
2018-02-05,486553.0
2018-02-04,396695.0
2018-02-03,436196.0
2018-02-02,551198.0
2018-02-01,591551.0
2018-01-31,481100.0
2018-01-30,531440.0
2018-01-29,532631.0
2018-01-28,492738.0
2018-01-27,541699.0
2018-01-26,514622.0
2018-01-25,539581.0
2018-01-24,576212.0
2018-01-23,547569.0
2018-01-22,574420.0
2018-01-21,522861.0
2018-01-20,559712.0
2018-01-19,578406.0
2018-01-18,744189.0
2018-01-17,768382.0
2018-01-16,737398.0
2018-01-15,670839.0
2018-01-14,592042.0
2018-01-13,652049.0
2018-01-12,747265.0
2018-01-11,822011.0
2018-01-10,876989.0
2018-01-09,919149.0
2018-01-08,895997.0
2018-01-07,910004.0
2018-01-06,889098.0
2018-01-05,888403.0
2018-01-04,1054711.0
2018-01-03,937530.0
2018-01-02,850802.0
2018-01-01,593282.0
2017-12-31,678712.0
2017-12-30,815100.0
2017-12-29,838925.0
2017-12-28,741488.0
2017-12-27,749192.0
2017-12-26,605853.0
2017-12-25,565074.0
2017-12-24,652210.0
2017-12-23,729637.0
2017-12-22,890731.0
2017-12-21,840740.0
2017-12-20,853863.0
2017-12-19,887697.0
2017-12-18,922524.0
2017-12-17,877464.0
2017-12-16,819304.0
2017-12-15,942514.0
2017-12-14,1072861.0
2017-12-13,958476.0
2017-12-12,867772.0
2017-12-11,867654.0
2017-12-10,739391.0
2017-12-09,877575.0
2017-12-08,902011.0
2017-12-07,869098.0
2017-12-06,978252.0
2017-12-05,891235.0
2017-12-04,885109.0
2017-12-03,762993.0
2017-12-02,683882.0
2017-12-01,869274.0
2017-11-30,851420.0
2017-11-29,903004.0
2017-11-28,816744.0
2017-11-27,829651.0
2017-11-26,712606.0
2017-11-25,697525.0
2017-11-24,698359.0
2017-11-23,747161.0
2017-11-22,673818.0
2017-11-21,753814.0
2017-11-20,734768.0
2017-11-19,603429.0
2017-11-18,614840.0
2017-11-17,684253.0
2017-11-16,677301.0
2017-11-15,709294.0
2017-11-14,604054.0
2017-11-13,694828.0
2017-11-12,463412.0
2017-11-11,455431.0
2017-11-10,619943.0
2017-11-09,727946.0
2017-11-08,646100.0
2017-11-07,714349.0
2017-11-06,608698.0
2017-11-05,555458.0
2017-11-04,588058.0
2017-11-03,670963.0
2017-11-02,704944.0
2017-11-01,733878.0
2017-10-31,611388.0
2017-10-30,672642.0
2017-10-29,666706.0
2017-10-28,440634.0
2017-10-27,552374.0
2017-10-26,555497.0
2017-10-25,636265.0
2017-10-24,716443.0
2017-10-23,640545.0
2017-10-22,573815.0
2017-10-21,606416.0
2017-10-20,644654.0
2017-10-19,692419.0
2017-10-18,646477.0
2017-10-17,670954.0
2017-10-16,643476.0
2017-10-15,578160.0
2017-10-14,594481.0
2017-10-13,660222.0
2017-10-12,588009.0
2017-10-11,604454.0
2017-10-10,613364.0
2017-10-09,585027.0
2017-10-08,496285.0
2017-10-07,505785.0
2017-10-06,609682.0
2017-10-05,552622.0
2017-10-04,496068.0
2017-10-03,591541.0
2017-10-02,606137.0
2017-10-01,416590.0
2017-09-30,467807.0
2017-09-29,569237.0
2017-09-28,561793.0
2017-09-27,548154.0
2017-09-26,544621.0
2017-09-25,505249.0
2017-09-24,383448.0
2017-09-23,427804.0
2017-09-22,515184.0
2017-09-21,533108.0
2017-09-20,480582.0
2017-09-19,578179.0
2017-09-18,481944.0
2017-09-17,433778.0
2017-09-16,486763.0
2017-09-15,637364.0
2017-09-14,552954.0
2017-09-13,543778.0
2017-09-12,549109.0
2017-09-11,537474.0
2017-09-10,412030.0
2017-09-09,452503.0
2017-09-08,606485.0
2017-09-07,526960.0
2017-09-06,587813.0
2017-09-05,601576.0
2017-09-04,561329.0
2017-09-03,437076.0
2017-09-02,536081.0
2017-09-01,591521.0
2017-08-31,589297.0
2017-08-30,565808.0
2017-08-29,593018.0
2017-08-28,504370.0
2017-08-27,509082.0
2017-08-26,472785.0
2017-08-25,471224.0
2017-08-24,423332.0
2017-08-23,628517.0
2017-08-22,419158.0
2017-08-21,501755.0
2017-08-20,444726.0
2017-08-19,535350.0
2017-08-18,580732.0
2017-08-17,631516.0
2017-08-16,543436.0
2017-08-15,650899.0
2017-08-14,542910.0
2017-08-13,516470.0
2017-08-12,530699.0
2017-08-11,580988.0
2017-08-10,550474.0
2017-08-09,532314.0
2017-08-08,587788.0
2017-08-07,512717.0
2017-08-06,408435.0
2017-08-05,463850.0
2017-08-04,467900.0
2017-08-03,427728.0
2017-08-02,403176.0
2017-08-01,301131.0
2017-07-31,485988.0
2017-07-30,386559.0
2017-07-29,416822.0
2017-07-28,487086.0
2017-07-27,443426.0
2017-07-26,460146.0
2017-07-25,511831.0
2017-07-24,469353.0
2017-07-23,353197.0
2017-07-22,433135.0
2017-07-21,542765.0
2017-07-20,477427.0
2017-07-19,519400.0
2017-07-18,561056.0
2017-07-17,475431.0
2017-07-16,406436.0
2017-07-15,446600.0
2017-07-14,473082.0
2017-07-13,489848.0
2017-07-12,513003.0
2017-07-11,563334.0
2017-07-10,567052.0
2017-07-09,390403.0
2017-07-08,451048.0
2017-07-07,559413.0
2017-07-06,459295.0
2017-07-05,476016.0
2017-07-04,548401.0
2017-07-03,497459.0
2017-07-02,497458.0
2017-07-01,409305.0
2017-06-30,533428.0
2017-06-29,467647.0
2017-06-28,549136.0
2017-06-27,556139.0
2017-06-26,515883.0
2017-06-25,378448.0
2017-06-24,469728.0
2017-06-23,506612.0
2017-06-22,534177.0
2017-06-21,585195.0
2017-06-20,594425.0
2017-06-19,532642.0
2017-06-18,433247.0
2017-06-17,477378.0
2017-06-16,536165.0
2017-06-15,573732.0
2017-06-14,565868.0
2017-06-13,611325.0
2017-06-12,538625.0
2017-06-11,467561.0
2017-06-10,516474.0
2017-06-09,571965.0
2017-06-08,609712.0
2017-06-07,657364.0
2017-06-06,617594.0
2017-06-05,576032.0
2017-06-04,537387.0
2017-06-03,601584.0
2017-06-02,534561.0
2017-06-01,610354.0
2017-05-31,614127.0
2017-05-30,634488.0
2017-05-29,594355.0
2017-05-28,592663.0
2017-05-27,651462.0
2017-05-26,641520.0
2017-05-25,659056.0
2017-05-24,631835.0
2017-05-23,687290.0
2017-05-22,604611.0
2017-05-21,608719.0
2017-05-20,646325.0
2017-05-19,633618.0
2017-05-18,570189.0
2017-05-17,591515.0
2017-05-16,453277.0
2017-05-15,636246.0
2017-05-14,691330.0
2017-05-13,623294.0
2017-05-12,600568.0
2017-05-11,568521.0
2017-05-10,592447.0
2017-05-09,621156.0
2017-05-08,691480.0
2017-05-07,581370.0
2017-05-06,677421.0
2017-05-05,523629.0
2017-05-04,676231.0
2017-05-03,547221.0
2017-05-02,609090.0
2017-05-01,542848.0
2017-04-30,526652.0
2017-04-29,634025.0
2017-04-28,582827.0
2017-04-27,554691.0
2017-04-26,606556.0
2017-04-25,580199.0
2017-04-24,449880.0
2017-04-23,490003.0
2017-04-22,530090.0
2017-04-21,612635.0
2017-04-20,491206.0
2017-04-19,566249.0
2017-04-18,553138.0
2017-04-17,469209.0
2017-04-16,429264.0
2017-04-15,520821.0
2017-04-14,558990.0
2017-04-13,449522.0
2017-04-12,548651.0
2017-04-11,582103.0
2017-04-10,548201.0
2017-04-09,489532.0
2017-04-08,468193.0
2017-04-07,542132.0
2017-04-06,548639.0
2017-04-05,577216.0
2017-04-04,496731.0
2017-04-03,564024.0
2017-04-02,501562.0
2017-04-01,502791.0
2017-03-31,489451.0
2017-03-30,521047.0
2017-03-29,534780.0
2017-03-28,553956.0
2017-03-27,459507.0
2017-03-26,462863.0
2017-03-25,490876.0
2017-03-24,540389.0
2017-03-23,537475.0
2017-03-22,572753.0
2017-03-21,541181.0
2017-03-20,512638.0
2017-03-19,512175.0
2017-03-18,505650.0
2017-03-17,532934.0
2017-03-16,594405.0
2017-03-15,526478.0
2017-03-14,561535.0
2017-03-13,516184.0
2017-03-12,422478.0
2017-03-11,518976.0
2017-03-10,551014.0
2017-03-09,541481.0
2017-03-08,526233.0
2017-03-07,571328.0
2017-03-06,537228.0
2017-03-05,524843.0
2017-03-04,489871.0
2017-03-03,583122.0
2017-03-02,565742.0
2017-03-01,531642.0
2017-02-28,542156.0
2017-02-27,501497.0
2017-02-26,462926.0
2017-02-25,561871.0
2017-02-24,590852.0
2017-02-23,551454.0
2017-02-22,489247.0
2017-02-21,487721.0
2017-02-20,503952.0
2017-02-19,458998.0
2017-02-18,510386.0
2017-02-17,550072.0
2017-02-16,489189.0
2017-02-15,495897.0
2017-02-14,530239.0
2017-02-13,503160.0
2017-02-12,422085.0
2017-02-11,474676.0
2017-02-10,507435.0
2017-02-09,575008.0
2017-02-08,516490.0
2017-02-07,557390.0
2017-02-06,440410.0
2017-02-05,510277.0
2017-02-04,500098.0
2017-02-03,560375.0
2017-02-02,452585.0
2017-02-01,599052.0
2017-01-31,523037.0
2017-01-30,449341.0
2017-01-29,438727.0
2017-01-28,461292.0
2017-01-27,462950.0
2017-01-26,518118.0
2017-01-25,514639.0
2017-01-24,497858.0
2017-01-23,426712.0
2017-01-22,428798.0
2017-01-21,484668.0
2017-01-20,516009.0
2017-01-19,516339.0
2017-01-18,500305.0
2017-01-17,502461.0
2017-01-16,473647.0
2017-01-15,417278.0
2017-01-14,446468.0
2017-01-13,466561.0
2017-01-12,483077.0
2017-01-11,491692.0
2017-01-10,541168.0
2017-01-09,475571.0
2017-01-08,455738.0
2017-01-07,503341.0
2017-01-06,562749.0
2017-01-05,495909.0
2017-01-04,545609.0
2017-01-03,515023.0
2017-01-02,529708.0
2017-01-01,355325.0
2016-12-31,449831.0
2016-12-30,496024.0
2016-12-29,512157.0
2016-12-28,514772.0
2016-12-27,509115.0
2016-12-26,448558.0
2016-12-25,353857.0
2016-12-24,420206.0
2016-12-23,522517.0
2016-12-22,528878.0
2016-12-21,540310.0
2016-12-20,508909.0
2016-12-19,508681.0
2016-12-18,418498.0
2016-12-17,458681.0
2016-12-16,495266.0
2016-12-15,479430.0
2016-12-14,495462.0
2016-12-13,498359.0
2016-12-12,498688.0
2016-12-11,440785.0
2016-12-10,454665.0
2016-12-09,465342.0
2016-12-08,493590.0
2016-12-07,539249.0
2016-12-06,540804.0
2016-12-05,517986.0
2016-12-04,457491.0
2016-12-03,492197.0
2016-12-02,579169.0
2016-12-01,485327.0
2016-11-30,500015.0
2016-11-29,498908.0
2016-11-28,515310.0
2016-11-27,454515.0
2016-11-26,501367.0
2016-11-25,523079.0
2016-11-24,489272.0
2016-11-23,478502.0
2016-11-22,515387.0
2016-11-21,490392.0
2016-11-20,452258.0
2016-11-19,476358.0
2016-11-18,488365.0
2016-11-17,483350.0
2016-11-16,494246.0
2016-11-15,514795.0
2016-11-14,489541.0
2016-11-13,411263.0
2016-11-12,450559.0
2016-11-11,438416.0
2016-11-10,474281.0
2016-11-09,474975.0
2016-11-08,515899.0
2016-11-07,483846.0
2016-11-06,429823.0
2016-11-05,438573.0
2016-11-04,453192.0
2016-11-03,457533.0
2016-11-02,455987.0
2016-11-01,446989.0
2016-10-31,458880.0
2016-10-30,359909.0
2016-10-29,416457.0
2016-10-28,434269.0
2016-10-27,544308.0
2016-10-26,431781.0
2016-10-25,432977.0
2016-10-24,406335.0
2016-10-23,376683.0
2016-10-22,392804.0
2016-10-21,458618.0
2016-10-20,415474.0
2016-10-19,406991.0
2016-10-18,450933.0
2016-10-17,435282.0
2016-10-16,383032.0
2016-10-15,390688.0
2016-10-14,423263.0
2016-10-13,400731.0
2016-10-12,413349.0
2016-10-11,444786.0
2016-10-10,421619.0
2016-10-09,410025.0
2016-10-08,439803.0
2016-10-07,471181.0
2016-10-06,499902.0
2016-10-05,470499.0
2016-10-04,477181.0
2016-10-03,494066.0
2016-10-02,396449.0
2016-10-01,391458.0
2016-09-30,446430.0
2016-09-29,440834.0
2016-09-28,433852.0
2016-09-27,429499.0
2016-09-26,430205.0
2016-09-25,374974.0
2016-09-24,368915.0
2016-09-23,389323.0
2016-09-22,391223.0
2016-09-21,408745.0
2016-09-20,419627.0
2016-09-19,399754.0
2016-09-18,366454.0
2016-09-17,376568.0
2016-09-16,377920.0
2016-09-15,398012.0
2016-09-14,388645.0
2016-09-13,404798.0
2016-09-12,393992.0
2016-09-11,373779.0
2016-09-10,355122.0
2016-09-09,380834.0
2016-09-08,399896.0
2016-09-07,400704.0
2016-09-06,413110.0
2016-09-05,422792.0
2016-09-04,347566.0
2016-09-03,361959.0
2016-09-02,389622.0
2016-09-01,384065.0
2016-08-31,390847.0
2016-08-30,419511.0
2016-08-29,386989.0
2016-08-28,331778.0
2016-08-27,364840.0
2016-08-26,383173.0
2016-08-25,393474.0
2016-08-24,409928.0
2016-08-23,398308.0
2016-08-22,408558.0
2016-08-21,357816.0
2016-08-20,400866.0
2016-08-19,402063.0
2016-08-18,405409.0
2016-08-17,394403.0
2016-08-16,423764.0
2016-08-15,384259.0
2016-08-14,360393.0
2016-08-13,361767.0
2016-08-12,389496.0
2016-08-11,408263.0
2016-08-10,409835.0
2016-08-09,393099.0
2016-08-08,411266.0
2016-08-07,344197.0
2016-08-06,342340.0
2016-08-05,381030.0
2016-08-04,384713.0
2016-08-03,403778.0
2016-08-02,412309.0
2016-08-01,401276.0
2016-07-31,344751.0
2016-07-30,364415.0
2016-07-29,358526.0
2016-07-28,393901.0
2016-07-27,372678.0
2016-07-26,407264.0
2016-07-25,394635.0
2016-07-24,352244.0
2016-07-23,338444.0
2016-07-22,368179.0
2016-07-21,364285.0
2016-07-20,378263.0
2016-07-19,373620.0
2016-07-18,384160.0
2016-07-17,327405.0
2016-07-16,356533.0
2016-07-15,367739.0
2016-07-14,369011.0
2016-07-13,367252.0
2016-07-12,379937.0
2016-07-11,392909.0
2016-07-10,325550.0
2016-07-09,355380.0
2016-07-08,363255.0
2016-07-07,364414.0
2016-07-06,373956.0
2016-07-05,384212.0
2016-07-04,403350.0
2016-07-03,352911.0
2016-07-02,348963.0
2016-07-01,375377.0
2016-06-30,402792.0
2016-06-29,370956.0
2016-06-28,428929.0
2016-06-27,379861.0
2016-06-26,387274.0
2016-06-25,409197.0
2016-06-24,437104.0
2016-06-23,442288.0
2016-06-22,422909.0
2016-06-21,468641.0
2016-06-20,465872.0
2016-06-19,414283.0
2016-06-18,423334.0
2016-06-17,456749.0
2016-06-16,471278.0
2016-06-15,445830.0
2016-06-14,407360.0
2016-06-13,451922.0
2016-06-12,411623.0
2016-06-11,375798.0
2016-06-10,407301.0
2016-06-09,426447.0
2016-06-08,393284.0
2016-06-07,424994.0
2016-06-06,414350.0
2016-06-05,370336.0
2016-06-04,368869.0
2016-06-03,402066.0
2016-06-02,388996.0
2016-06-01,405301.0
2016-05-31,392767.0
2016-05-30,415243.0
2016-05-29,354651.0
2016-05-28,377266.0
2016-05-27,407025.0
2016-05-26,364137.0
2016-05-25,397464.0
2016-05-24,407284.0
2016-05-23,414216.0
2016-05-22,338084.0
2016-05-21,358023.0
2016-05-20,354677.0
2016-05-19,372460.0
2016-05-18,413891.0
2016-05-17,393224.0
2016-05-16,424856.0
2016-05-15,350006.0
2016-05-14,369111.0
2016-05-13,378733.0
2016-05-12,373340.0
2016-05-11,383199.0
2016-05-10,405856.0
2016-05-09,405890.0
2016-05-08,349946.0
2016-05-07,337042.0
2016-05-06,374471.0
2016-05-05,374537.0
2016-05-04,394207.0
2016-05-03,374877.0
2016-05-02,391943.0
2016-05-01,370083.0
2016-04-30,370399.0
2016-04-29,426515.0
2016-04-28,374956.0
2016-04-27,386129.0
2016-04-26,436154.0
2016-04-25,407004.0
2016-04-24,377166.0
2016-04-23,366327.0
2016-04-22,359204.0
2016-04-21,401683.0
2016-04-20,371250.0
2016-04-19,389402.0
2016-04-18,391408.0
2016-04-17,351044.0
2016-04-16,357397.0
2016-04-15,368762.0
2016-04-14,415731.0
2016-04-13,355716.0
2016-04-12,418258.0
2016-04-11,414497.0
2016-04-10,320083.0
2016-04-09,353010.0
2016-04-08,370187.0
2016-04-07,372004.0
2016-04-06,400648.0
2016-04-05,395942.0
2016-04-04,404374.0
2016-04-03,362201.0
2016-04-02,394636.0
2016-04-01,332670.0
2016-03-31,340536.0
2016-03-30,402557.0
2016-03-29,341678.0
2016-03-28,355562.0
2016-03-27,310868.0
2016-03-26,323407.0
2016-03-25,332910.0
2016-03-24,381250.0
2016-03-23,322191.0
2016-03-22,391714.0
2016-03-21,375082.0
2016-03-20,352210.0
2016-03-19,358458.0
2016-03-18,364177.0
2016-03-17,394142.0
2016-03-16,371938.0
2016-03-15,367761.0
2016-03-14,367761.0
2016-03-13,351625.0
2016-03-12,310285.0
2016-03-11,352895.0
2016-03-10,366983.0
2016-03-09,330958.0
2016-03-08,363851.0
2016-03-07,327348.0
2016-03-06,312335.0
2016-03-05,422768.0
2016-03-04,377324.0
2016-03-03,410737.0
2016-03-02,483756.0
2016-03-01,483492.0
2016-02-29,470332.0
2016-02-28,412223.0
2016-02-27,386100.0
2016-02-26,404307.0
2016-02-25,412050.0
2016-02-24,382913.0
2016-02-23,464117.0
2016-02-22,469044.0
2016-02-21,442857.0
2016-02-20,440841.0
2016-02-19,411494.0
2016-02-18,415599.0
2016-02-17,436155.0
2016-02-16,424752.0
2016-02-15,421244.0
2016-02-14,390085.0
2016-02-13,407580.0
2016-02-12,399936.0
2016-02-11,429313.0
2016-02-10,396665.0
2016-02-09,425454.0
2016-02-08,396540.0
2016-02-07,452004.0
2016-02-06,419675.0
2016-02-05,393084.0
2016-02-04,399236.0
2016-02-03,368096.0
2016-02-02,451155.0
2016-02-01,437884.0
2016-01-31,402413.0
2016-01-30,428332.0
2016-01-29,424226.0
2016-01-28,430552.0
2016-01-27,414610.0
2016-01-26,462802.0
2016-01-25,420289.0
2016-01-24,383842.0
2016-01-23,435226.0
2016-01-22,398872.0
2016-01-21,406195.0
2016-01-20,387569.0
2016-01-19,336941.0
2016-01-18,395421.0
2016-01-17,447783.0
2016-01-16,406524.0
2016-01-15,344968.0
2016-01-14,354601.0
2016-01-13,339655.0
2016-01-12,372889.0
2016-01-11,365605.0
2016-01-10,365165.0
2016-01-09,371151.0
2016-01-08,366508.0
2016-01-07,364236.0
2016-01-06,338929.0
2016-01-05,365051.0
2016-01-04,344268.0
2016-01-03,295177.0
2016-01-02,334703.0
2016-01-01,263121.0
2015-12-31,310331.0
2015-12-30,342062.0
2015-12-29,331379.0
2015-12-28,314685.0
2015-12-27,341200.0
2015-12-26,367108.0
2015-12-25,329540.0
2015-12-24,410857.0
2015-12-23,382171.0
2015-12-22,391920.0
2015-12-21,451443.0
2015-12-20,409195.0
2015-12-19,427602.0
2015-12-18,383932.0
2015-12-17,383742.0
2015-12-16,411804.0
2015-12-15,392348.0
2015-12-14,412673.0
2015-12-13,381029.0
2015-12-12,457574.0
2015-12-11,381204.0
2015-12-10,403387.0
2015-12-09,414210.0
2015-12-08,388080.0
2015-12-07,340611.0
2015-12-06,374142.0
2015-12-05,393380.0
2015-12-04,426997.0
2015-12-03,317811.0
2015-12-02,357585.0
2015-12-01,365897.0
2015-11-30,384237.0
2015-11-29,239211.0
2015-11-28,349162.0
2015-11-27,284894.0
2015-11-26,314907.0
2015-11-25,307690.0
2015-11-24,307413.0
2015-11-23,280821.0
2015-11-22,265164.0
2015-11-21,334688.0
2015-11-20,301700.0
2015-11-19,297379.0
2015-11-18,328378.0
2015-11-17,298212.0
2015-11-16,310746.0
2015-11-15,301039.0
2015-11-14,328381.0
2015-11-13,299301.0
2015-11-12,301266.0
2015-11-11,308741.0
2015-11-10,295638.0
2015-11-09,310788.0
2015-11-08,312946.0
2015-11-07,317500.0
2015-11-06,354664.0
2015-11-05,358734.0
2015-11-04,392233.0
2015-11-03,360192.0
2015-11-02,309823.0
2015-11-01,305108.0
2015-10-31,318120.0
2015-10-30,308255.0
2015-10-29,297971.0
2015-10-28,274092.0
2015-10-27,294013.0
2015-10-26,277058.0
2015-10-25,278147.0
2015-10-24,316588.0
2015-10-23,281281.0
2015-10-22,289944.0
2015-10-21,289412.0
2015-10-20,290886.0
2015-10-19,266086.0
2015-10-18,276825.0
2015-10-17,274902.0
2015-10-16,313859.0
2015-10-15,303248.0
2015-10-14,307247.0
2015-10-13,228578.0
2015-10-12,233677.0
2015-10-11,232117.0
2015-10-10,234919.0
2015-10-09,209703.0
2015-10-08,211096.0
2015-10-07,265540.0
2015-10-06,251844.0
2015-10-05,249199.0
2015-10-04,226632.0
2015-10-03,213681.0
2015-10-02,234800.0
2015-10-01,254192.0
2015-09-30,264581.0
2015-09-29,272223.0
2015-09-28,267985.0
2015-09-27,256084.0
2015-09-26,251247.0
2015-09-25,255255.0
2015-09-24,243301.0
2015-09-23,250674.0
2015-09-22,327724.0
2015-09-21,291556.0
2015-09-20,264443.0
2015-09-19,230379.0
2015-09-18,259008.0
2015-09-17,250985.0
2015-09-16,261990.0
2015-09-15,268665.0
2015-09-14,234525.0
2015-09-13,279964.0
2015-09-12,229007.0
2015-09-11,252398.0
2015-09-10,235288.0
2015-09-09,251368.0
2015-09-08,280276.0
2015-09-07,238459.0
2015-09-06,252302.0
2015-09-05,284893.0
2015-09-04,209983.0
2015-09-03,246972.0
2015-09-02,230707.0
2015-09-01,272866.0
2015-08-31,247407.0
2015-08-30,229116.0
2015-08-29,250584.0
2015-08-28,243645.0
2015-08-27,232198.0
2015-08-26,243215.0
2015-08-25,242047.0
2015-08-24,237850.0
2015-08-23,247407.0
2015-08-22,258265.0
2015-08-21,235230.0
2015-08-20,222182.0
2015-08-19,238988.0
2015-08-18,244699.0
2015-08-17,230212.0
2015-08-16,233711.0
2015-08-15,228284.0
2015-08-14,245458.0
2015-08-13,228212.0
2015-08-12,226126.0
2015-08-11,232055.0
2015-08-10,235211.0
2015-08-09,220994.0
2015-08-08,218499.0
2015-08-07,225700.0
2015-08-06,242234.0
2015-08-05,247781.0
2015-08-04,252264.0
2015-08-03,265834.0
2015-08-02,226079.0
2015-08-01,256672.0
2015-07-31,275871.0
2015-07-30,232699.0
2015-07-29,269690.0
2015-07-28,255290.0
2015-07-27,240969.0
2015-07-26,256518.0
2015-07-25,244803.0
2015-07-24,201269.0
2015-07-23,208474.0
2015-07-22,207134.0
2015-07-21,270355.0
2015-07-20,236910.0
2015-07-19,216715.0
2015-07-18,242814.0
2015-07-17,205768.0
2015-07-16,214161.0
2015-07-15,228231.0
2015-07-14,230438.0
2015-07-13,229381.0
2015-07-12,232590.0
2015-07-11,275689.0
2015-07-10,278810.0
2015-07-09,273833.0
2015-07-08,278945.0
2015-07-07,273054.0
2015-07-06,295662.0
2015-07-05,269467.0
2015-07-04,241519.0
2015-07-03,250207.0
2015-07-02,267808.0
2015-07-01,254259.0
2015-06-30,250536.0
2015-06-29,240752.0
2015-06-28,224321.0
2015-06-27,230750.0
2015-06-26,248150.0
2015-06-25,240437.0
2015-06-24,199310.0
2015-06-23,256698.0
2015-06-22,271463.0
2015-06-21,204152.0
2015-06-20,228622.0
2015-06-19,246533.0
2015-06-18,247406.0
2015-06-17,264842.0
2015-06-16,256567.0
2015-06-15,241825.0
2015-06-14,247680.0
2015-06-13,223880.0
2015-06-12,246532.0
2015-06-11,233951.0
2015-06-10,258189.0
2015-06-09,267864.0
2015-06-08,202272.0
2015-06-07,188952.0
2015-06-06,225189.0
2015-06-05,223180.0
2015-06-04,232715.0
2015-06-03,240222.0
2015-06-02,253269.0
2015-06-01,257275.0
2015-05-31,252174.0
2015-05-30,266265.0
2015-05-29,269743.0
2015-05-28,237083.0
2015-05-27,214649.0
2015-05-26,221553.0
2015-05-25,222322.0
2015-05-24,249786.0
2015-05-23,246182.0
2015-05-22,194783.0
2015-05-21,202037.0
2015-05-20,203159.0
2015-05-19,221491.0
2015-05-18,206913.0
2015-05-17,197816.0
2015-05-16,216412.0
2015-05-15,209511.0
2015-05-14,209999.0
2015-05-13,201739.0
2015-05-12,226586.0
2015-05-11,233523.0
2015-05-10,215628.0
2015-05-09,189134.0
2015-05-08,199251.0
2015-05-07,261673.0
2015-05-06,225289.0
2015-05-05,219506.0
2015-05-04,219068.0
2015-05-03,214577.0
2015-05-02,212123.0
2015-05-01,238390.0
2015-04-30,206785.0
2015-04-29,215077.0
2015-04-28,207741.0
2015-04-27,215145.0
2015-04-26,203028.0
2015-04-25,226263.0
2015-04-24,204006.0
2015-04-23,205205.0
2015-04-22,212819.0
2015-04-21,202389.0
2015-04-20,205286.0
2015-04-19,253148.0
2015-04-18,216541.0
2015-04-17,225102.0
2015-04-16,191876.0
2015-04-15,186694.0
2015-04-14,190441.0
2015-04-13,219510.0
2015-04-12,217732.0
2015-04-11,193479.0
2015-04-10,243573.0
2015-04-09,201791.0
2015-04-08,203465.0
2015-04-07,214628.0
2015-04-06,205697.0
2015-04-05,189967.0
2015-04-04,222020.0
2015-04-03,194634.0
2015-04-02,195509.0
2015-04-01,214884.0
2015-03-31,226307.0
2015-03-30,203189.0
2015-03-29,202713.0
2015-03-28,200239.0
2015-03-27,208232.0
2015-03-26,202290.0
2015-03-25,186186.0
2015-03-24,182792.0
2015-03-23,185435.0
2015-03-22,229566.0
2015-03-21,214152.0
2015-03-20,218099.0
2015-03-19,191319.0
2015-03-18,190851.0
2015-03-17,191204.0
2015-03-16,215332.0
2015-03-15,206461.0
2015-03-14,222639.0
2015-03-13,196893.0
2015-03-12,198297.0
2015-03-11,193924.0
2015-03-10,202831.0
2015-03-09,210072.0
2015-03-08,201698.0
2015-03-07,213542.0
2015-03-06,222227.0
2015-03-05,199410.0
2015-03-04,200738.0
2015-03-03,211468.0
2015-03-02,216316.0
2015-03-01,230566.0
2015-02-28,229461.0
2015-02-27,238834.0
2015-02-26,190948.0
2015-02-25,189240.0
2015-02-24,194596.0
2015-02-23,213050.0
2015-02-22,215517.0
2015-02-21,223159.0
2015-02-20,196964.0
2015-02-19,194679.0
2015-02-18,181312.0
2015-02-17,229875.0
2015-02-16,226216.0
2015-02-15,223579.0
2015-02-14,214118.0
2015-02-13,243646.0
2015-02-12,256202.0
2015-02-11,191881.0
2015-02-10,189188.0
2015-02-09,189629.0
2015-02-08,264578.0
2015-02-07,251391.0
2015-02-06,180449.0
2015-02-05,176000.0
2015-02-04,181629.0
